ID,X,Y,Z,U
3676,446.088,48.5156,-61.9952,-8.64258
3677,310.938,-65.484,-194.198,-27.3267
3678,310.431,64.726,-87.4164,53.4448
3679,473.962,42.0447,-103.746,-21.5845
3680,309.576,-60.9302,-72.6166,54.8291
3681,451.831,11.3269,-74.1974,-58.1433
3682,439.777,59.2712,-123.267,12.7222
3683,431.195,42.2589,-114.252,28.3374
3684,359.509,37.5073,-197.988,1.16821
3685,339.435,67.2308,-150.901,28.0847
3686,427.771,47.0819,-147.163,10.9241
3687,345.471,18.9954,-94.5044,3.57422
3688,467.34,21.5552,-84.2761,-55.7336
3689,485.522,-58.9307,-96.3843,-8.13354
3690,453.076,-43.6157,-109.744,-15.1282
3691,413.904,-59.3646,-158.873,-38.053
3692,325.207,53.053,-87.2241,22.6318
3693,478.815,-16.095,-77.9187,27.0813
3694,327.576,-14.2603,-172.468,53.5071
3695,323.083,74.0424,-138.152,-47.8601
3696,470.96,-9.56909,-134.636,-5.62134
3697,409.991,-88.4784,-180.466,-4.03931
3698,321.332,-3.42224,-130.12,-7.13013
3699,474.03,17.0563,-122.1,-31.311
3700,313.147,41.2262,-128.885,32.2229
3701,496.692,-3.05969,-109.197,-15.8935
3702,387.628,-14.3262,-93.2953,31.1133
3703,407.233,70.9937,-161.911,26.9934
3704,356.03,-25.4169,-69.4293,-41.4917
3705,308.496,-77.0966,-151.965,15.4651
3706,387.94,17.655,-190.925,-36.5002
3707,427.637,-86.8524,-112.731,-1.68457
3708,424.554,-46.2634,-175.288,40.1697
3709,391.943,-25.6256,-181.821,7.35352
3710,316.956,-22.5055,-132.739,-52.5989
3711,429.62,-30.7068,-176.143,44.7693
3712,489.392,-71.4661,-167.542,-16.2415
3713,495.538,71.0541,-199.509,-34.5557
3714,327.564,43.0335,-171.81,-22.7014
3715,322.034,86.1658,-182.684,-25.6677
3716,491.901,-72.0868,-91.8597,-29.5606
3717,394.708,59.8645,-175.976,58.7695
3718,355.853,77.4481,-107.014,-40.2173
3719,453.174,3.99902,-134.328,35.8411
3720,369.153,-7.58057,-160.962,10.979
3721,316.864,7.44873,-174.865,-25.2832
3722,346.112,-78.2336,-105.557,28.5535
3723,435.791,8.98682,-186.999,33.9917
3724,478.906,-73.2953,-177.159,20.7605
3725,366.357,-47.3126,-195.001,-45.9595
3726,475.842,47.3785,-125.463,19.4202
3727,372.095,-34.195,-73.0695,4.34326
3728,424.646,-47.9883,-74.8169,14.773
3729,349.481,19.1766,-152.917,25.8508
3730,380.743,48.5211,-178.07,25.3052
3731,478.729,-29.8938,-63.8495,48.3069
3732,480.542,-81.3098,-182.876,-57.3889
3733,399.512,-12.2498,-145.338,-37.3865
3734,379.712,14.7821,-170.546,-8.77075
3735,311.81,-78.9752,-112.103,48.1604
3736,416.473,-41.3031,-87.3523,3.48267
3737,401.648,-51.037,-151.683,-44.8352
3738,499.86,-76.3989,-168.375,29.3335
3739,391.895,-6.3446,-114.529,-17.97
3740,323.022,58.0847,-153.819,1.2085
3741,418.054,55.5963,-156.566,-32.3144
3742,301.495,-67.2308,-97.8583,13.8647
3743,429.01,31.5912,-174.284,-1.08398
3744,436.481,-10.5029,-109.937,19.2151
3745,312.854,-84.8474,-132.299,52.7271
3746,303.125,-47.0709,-148.624,16.1792
3747,347.62,19.3799,-163.458,13.6706
3748,363.824,-35.2991,-147.923,15.5347
3749,377.112,-37.6337,-161.385,-53.8037
3750,406.476,-59.9249,-196.116,19.7424
3751,311.646,15.0677,-125.591,21.9983
3752,307.758,27.0538,-67.0709,17.8125
3753,353.857,-48.2904,-139.028,-17.644
3754,321.454,8.04749,-64.0973,-4.8706
3755,349.463,82.6611,-118.174,55.4773
3756,491.669,-15.9906,-96.2476,-41.6931
3757,463.061,-30.141,-175.621,-31.1646
3758,391.18,1.05469,-67.1564,-24.9756
3759,378.894,44.6484,-195.134,16.5344
3760,384.662,59.6283,-176.378,-11.1182
3761,426.654,8.22876,-159.253,-18.3801
3762,416.992,-33.8654,-153.199,9.22485
3763,432.233,-45.4999,-109.351,-6.54053
3764,326.526,-72.9273,-82.973,-43.9929
3765,493.524,75.4706,-158.22,-39.9463
3766,483.405,85.6934,-165.949,-0.373535
3767,481.207,29.1467,-135.144,-24.5984
3768,352.777,81.1121,-108.599,-44.2346
3769,464.508,-50.0647,-123.493,21.8408
3770,383.148,69.9829,-107.454,15.2454
3771,462,41.5173,-70.7794,47.3731
3772,419.617,-29.3884,-65.4089,48.8562
3773,317.389,12.2333,-151.255,58.0408
3774,442.169,-10.3931,-120.584,7.20337
3775,300.263,-26.9989,-60.9741,-14.762
3776,428.955,-88.9673,-107.612,-24.4299
3777,431.909,-82.326,-185.384,48.0798
3778,344.592,28.0206,-191.519,3.73535
3779,336.078,-54.0363,-159.386,50.7239
3780,453.412,-63.056,-153.998,-49.1748
3781,414.771,-31.1902,-139.938,14.74
3782,357.764,54.0308,-132.273,-54.8254
3783,349.005,-23.736,-171.114,-13.5791
3784,361.292,-85.4846,-150.414,19.1418
3785,324.616,-32.0911,-161.685,-20.8411
3786,357.22,-85.7098,-123.173,-1.02539
3787,383.032,85.7263,-195.206,50.7715
3788,441.626,14.024,-192.292,9.646
3789,497.052,49.4769,-192.583,35.8447
3790,451.715,85.8197,-135.362,34.6985
3791,371.619,54.6405,-187.157,13.081
3792,429.132,-77.6569,-87.1258,-28.9197
3793,369.629,72.7405,-92.287,-52.3498
3794,408.197,-11.5302,-193.314,59.0076
3795,362.677,74.2896,-81.4093,-51.4856
3796,329.236,35.4364,-176.98,6.78955
3797,306.854,-85.8472,-180.646,-59.2017
3798,476.819,77.4646,-77.3163,50.6836
3799,343.555,-40.567,-193.848,-46.9006
3800,443.066,-49.1034,-60.9912,-10.2649
3801,425.201,-60.1117,-100.204,59.8645
3802,415.93,-24.1425,-145.975,35.6177
3803,466.071,-19.2041,-84.2975,-21.2842
3804,392.462,20.3851,-117.866,-2.51953
3805,418.066,38.3533,-198.697,2.79419
3806,317.096,27.0703,-198.723,41.7993
3807,471.491,77.58,-79.0338,28.1067
3808,344.952,22.1924,-88.3862,27.2058
3809,380.829,-87.3083,-111.569,35.8777
3810,430.078,-32.6294,-158.309,54.3384
3811,315.533,-30.0201,-133.281,-10.1257
3812,438.776,-6.30615,-177.89,-49.3066
3813,435.809,-86.7535,-144.441,-11.2244
3814,387.842,-61.6223,-193.301,-29.5459
3815,393.372,-8.34412,-93.7012,-46.5161
3816,407.874,-16.1224,-198.804,-50.658
3817,357.269,70.1202,-135.648,49.5007
3818,431.549,59.5624,-140.591,34.4641
3819,364.63,-57.7661,-100.905,44.2529
3820,406.891,-14.1779,-113.111,-10.8472
3821,396.454,25.6146,-138.703,-0.563965
3822,435.577,0.741577,-187.892,-47.1899
3823,378.388,-80.1672,-151.952,18.3618
3824,436.182,49.2188,-154.87,15.7434
3825,306.531,46.7743,-124.83,8.30933
3826,332.495,-5.39978,-156.229,49.0283
3827,498.175,73.548,-82.8448,57.854
3828,366.791,32.8436,-112.714,29.3335
3829,367.633,57.865,-105.433,-10.7813
3830,338.086,49.1528,-182.457,18.7756
3831,326.978,-4.06494,-111.026,5.62134
3832,365.472,77.1021,-152.332,39.7595
3833,411.853,-67.1265,-114.623,33.6182
3834,376.331,60.2875,-141.749,-35.1819
3835,432.233,-84.4519,-117.888,40.4333
3836,319.684,-3.5321,-99.0033,21.4636
3837,448.224,-31.9757,-191.703,6.31714
3838,304.413,-75.7782,-190.096,-7.97974
3839,370.825,89.4013,-191.271,31.897
3840,462.585,-67.9559,-120.062,-11.51
3841,487.738,-85.7428,-83.6694,-19.5044
3842,337.714,10.0415,-186.807,42.3706
3843,314.111,15.4907,-187.956,-24.5068
3844,398.047,-75.976,-147.419,-50.4895
3845,368.347,-10.2502,-67.7161,-47.3218
3846,474.835,12.1783,-97.0123,-30.0476
3847,472.882,-14.7052,-136.169,-52.4377
3848,325.629,24.1974,-140.053,-17.2119
3849,379.95,-87.5995,-93.7311,37.7564
3850,322.552,-37.0844,-114.175,-24.0271
3851,322.382,-63.7482,-78.0896,-59.7034
3852,465.601,48.4607,-66.5155,-48.7976
3853,489.392,-87.6709,-186.798,-56.012
3854,320.88,-15.1117,-82.5586,-36.2622
3855,427.325,-75.7013,-192.335,56.7554
3856,483.935,49.3121,-167.431,57.2461
3857,365.478,-55.6073,-149.692,7.97607
3858,368.005,43.5773,-179.761,-26.3379
3859,466.864,56.3269,-76.4618,-14.154
3860,317.31,68.3569,-97.9865,-41.9824
3861,403.973,-19.3304,-105.395,-50.3027
3862,445.337,59.8315,-199.193,18.2813
3863,459.601,62.7264,-129.492,37.3498
3864,398.108,68.7964,-170.443,40.221
3865,352.582,-57.041,-199.573,27.4695
3866,442.48,22.3297,-92.5903,37.2253
3867,388.605,-50.1526,-134.367,16.897
3868,479.407,47.9279,-76.6327,55.1733
3869,335.974,-4.70215,-163.086,32.9919
3870,382.239,-79.8761,-92.5092,-27.7515
3871,426.398,-67.478,-80.495,20.9839
3872,459.991,-30.3442,-130.457,33.8049
3873,480.762,-63.5614,-134.499,-33.6951
3874,445.63,35.0958,-134.824,-37.7966
3875,359.936,6.55884,-146.223,31.9556
3876,409.351,56.9861,-130.389,1.65161
3877,340.521,32.3767,-82.5714,-9.17725
3878,396.869,-25.5048,-121.224,58.0518
3879,415.649,61.2488,-121.335,-6.96899
3880,392.676,4.53186,-181.975,53.855
3881,320.77,48.8068,-68.7457,28.3044
3882,408.368,43.418,-181.727,57.876
3883,484.418,-8.15735,-89.5697,3.27759
3884,495.868,-8.9978,-120.323,-49.8303
3885,303.992,83.6829,-89.6722,-46.1243
3886,485.754,-82.6886,-97.1747,-58.1433
3887,346.558,-7.91016,-131.111,32.6294
3888,450.519,71.6968,-192.617,29.9634
3889,474.609,-40.3418,-199.692,31.0291
3890,492.853,14.4745,-121.716,-52.7161
3891,496.857,-53.3002,-165.081,-3.12744
3892,458.929,-68.9557,-60.611,-32.7905
3893,344.006,56.629,-73.3429,26.6016
3894,376.685,-11.4478,-125.33,43.5681
3895,369.55,83.8641,-72.0526,-47.3438
3896,419.104,75.0421,-183.128,45.4871
3897,375.525,-15.7928,-107.856,5.80078
3898,392.493,-78.9423,-136.31,7.21802
3899,363.324,7.75085,-96.5466,52.489
3900,349.756,-36.1835,-118.567,32.9883
3901,409.454,-45.7581,-145.659,47.1899
3902,328.699,73.8336,-183.782,-23.1445
3903,466.321,71.0046,-129.526,19.7388
3904,415.283,-75.921,-187.383,-22.478
3905,488.031,-6.69617,-156.874,-42.312
3906,331.94,-78.4039,-140.169,48.208
3907,481.134,47.2467,-110.894,-56.3635
3908,350.812,1.65344,-194.621,41.488
3909,480.45,55.1843,-81.8152,-52.4158
3910,332.068,64.3909,-123.741,-10.8765
3911,449.811,-36.4197,-152.003,-5.73486
3912,487.152,73.9545,-112.38,-23.0859
3913,307.867,-46.5875,-93.5046,-14.4873
3914,467.114,0.131836,-61.0681,34.5483
3915,478.851,33.0743,-98.1573,17.5745
3916,375.83,-37.4963,-62.337,40.4297
3917,368.378,13.7384,-160.146,-6.52222
3918,308.325,37.0789,-89.5526,1.54175
3919,364.209,47.2742,-71.0956,-29.6374
3920,414.056,85.4297,-158.237,-11.7297
3921,362.042,-73.3667,-167.64,41.8359
3922,485.162,-33.6566,-119.908,-35.7275
3923,416.29,28.7183,-171.507,-4.69849
3924,469.769,-50.0427,-68.3997,-8.71216
3925,315.863,-60.1941,-182.09,-55.686
3926,310.266,74.3884,-98.6829,-30.9851
3927,484.949,-16.5949,-181.53,15.9119
3928,306.592,64.9017,-118.208,-10.0635
3929,408.801,70.6805,-152.294,52.9834
3930,404.498,-4.47144,-130.726,-10.8362
3931,384.509,13.3209,-107.245,51.5808
3932,408.856,73.2019,-152.614,9.28711
3933,396.777,38.9191,-172.233,13.2861
3934,321.912,84.4244,-181.718,0.212402
3935,318.732,68.9117,-161.168,52.5439
3936,406.598,-55.6128,-78.6536,-5.98755
3937,437.659,-81.0956,-183.598,39.0161
3938,374.78,88.6047,-60.6622,54.7668
3939,305.829,61.6168,-184.781,-25.0891
3940,300.555,87.0776,-127.924,3.4021
3941,316.26,72.2461,-98.2684,27.3377
3942,458.551,-19.0723,-102.379,-2.45727
3943,403.485,-23.6481,-190.989,-24.3603
3944,487.177,21.5222,-139.083,46.3477
3945,469.354,0.274658,-60.8203,-6.24023
3946,476.91,72.1198,-170.007,20.365
3947,333.814,-16.0016,-66.6608,7.55493
3948,383.6,-67.9614,-100.375,36.3574
3949,410.675,76.5582,-151.025,27.1619
3950,366.724,43.2587,-197.505,17.168
3951,308.405,13.9197,-115.102,14.3335
3952,452.673,59.5734,-132.111,-13.4583
3953,355.896,39.3805,-86.3483,4.77905
3954,323.059,-41.7425,-172.156,18.9954
3955,453.278,46.4557,-198.56,5.51514
3956,427.948,-85.8362,-189.165,-35.3723
3957,447.656,4.26269,-184.452,27.2022
3958,424.194,16.3971,-117.059,29.0002
3959,433.923,45.423,-140.732,11.499
3960,338.684,7.43774,-183.487,47.948
3961,380.536,36.4471,-85.6903,13.3887
3962,456.622,-55.2008,-73.642,-22.5549
3963,480.286,70.6146,-129.265,38.5437
3964,334.833,-14.8535,-106.595,38.4375
3965,426.08,83.3972,-135.623,15.6519
3966,340.015,10.9534,-84.1394,36.7017
3967,411.743,30.3058,-138.242,23.7708
3968,312.048,-0.368042,-152.084,17.6587
3969,457.776,87.3138,-107.488,54.6643
3970,352.264,55.1843,-174.113,-23.7488
3971,462.146,-26.2683,-190.699,30.1538
3972,336.713,-77.6678,-138.105,-58.2349
3973,376.074,-82.3865,-164.739,-45.542
3974,354.456,-36.8317,-194.95,-42.3157
3975,304.791,23.6261,-61.1108,-38.4705
3976,470.874,-3.70789,-189.896,-43.4729
3977,333.368,23.4503,-143.505,17.4207
3978,415.894,-41.5503,-86.3525,9.70093
3979,477.429,-51.3171,-97.901,-2.40234
3980,397.308,48.6639,-162.253,-7.67212
3981,359.009,-73.8007,-95.1239,19.3066
3982,439.063,-5.09766,-138.844,-16.8897
3983,407.269,-3.92212,-85.9424,-51.0901
3984,444.495,-36.8097,-182.047,-40.8472
3985,384.308,-48.0377,-128.628,4.22607
3986,384.662,49.2682,-136.263,-14.1687
3987,435.956,-76.0364,-69.0448,51.8811
3988,411.603,-27.2736,-70.7196,-58.396
3989,467.517,84.0619,-113.235,-0.351563
3990,496.606,53.6353,-178.279,-22.1082
3991,444.604,13.9746,-192.472,-36.2146
3992,393.512,51.7127,-166.782,33.8892
3993,418.854,75.5585,-80.8667,-28.6011
3994,326.99,7.94312,-102.874,-33.5706
3995,478.772,-76.2946,-125.424,37.76
3996,405.804,28.7183,-188.319,54.8218
3997,425.476,-78.2721,-68.6389,18.6694
3998,361.127,-87.5171,-168.85,-39.3091
3999,373.486,59.2493,-163.556,-42.2058
4000,409.772,58.8812,-195.48,-17.1716
4001,476.508,-27.4164,-101.362,-30.9924
4002,442.523,60.3973,-198.334,47.0325
4003,378.21,67.6538,-91.4581,13.7402
4004,337.396,16.4685,-152.986,30.9485
4005,388.013,-34.6399,-174.036,53.3203
4006,397.9,70.1752,-119.272,-16.0803
4007,381.866,29.4653,-145.171,-23.6865
4008,316.37,-32.6623,-192.63,1.82739
4009,428.021,37.0129,-94.3719,20.8704
4010,462.177,78.1732,-87.9248,-3.06885
4011,337.83,31.1902,-154.686,12.0776
4012,495.087,-78.5577,-175.775,-37.2839
4013,341.504,-63.2648,-165.261,54.2871
4014,303.473,-48.9221,-191.382,13.7439
4015,488.922,-82.1832,-86.4294,38.4705
4016,467.645,-54.657,-95.8588,-39.5178
4017,375.397,38.4412,-187.289,4.55566
4018,448.108,-61.5509,-150.051,-20.8447
4019,392.438,-54.6844,-165.782,38.7781
4020,498.853,-85.2924,-60.8759,-23.4045
4021,303.577,13.266,-141.254,-53.9795
4022,305.615,65.1764,-140.151,50.0684
4023,345.105,-6.88294,-159.561,17.1533
4024,349.2,-13.2056,-135.909,2.13867
4025,451.88,22.0825,-170.627,11.3855
4026,393.726,64.0173,-76.2354,-49.5044
4027,408.105,36.6504,-198.535,-46.3989
4028,499.908,-7.03125,-185.598,-7.19238
4029,323.102,-72.0209,-144.095,-13.2898
4030,363.367,28.0756,-153.669,6.5625
4031,432.092,79.7992,-199.919,-1.01074
4032,377.881,-88.797,-136.656,-56.0962
4033,421.979,-51.2128,-198.022,-13.5791
4034,423.688,-16.6937,-131.137,21.4929
4035,482.147,87.4457,-129.872,-49.9548
4036,380.737,-21.4398,-100.37,-34.6655
4037,480.212,49.5373,-158.98,48.2996
4038,367.01,1.01074,-153.148,-49.3689
4039,462.83,-82.0679,-125.988,44.3591
4040,301.782,83.7158,-75.0989,-3.37647
4041,481.445,55.0195,-86.2329,-31.5161
4042,393.897,-49.6417,-172.532,-23.5693
4043,343.127,-24.4171,-199.829,-44.6301
4044,355.048,59.436,-68.7585,1.89697
4045,486.285,-57.7771,-114.239,-23.5181
4046,338.08,-29.1467,-72.9327,-16.5564
4047,381.5,63.2043,-79.3756,-52.6062
4048,400.25,-24.906,-81.3538,44.8975
4049,457.281,-47.1204,-155.152,-29.8535
4050,491.516,44.8517,-71.322,-6.65771
4051,350.861,34.563,-171.575,-9.41528
4052,367.816,69.1699,-87.4463,3.96973
4053,483.948,-14.0625,-161.321,-49.2993
4054,429.358,-69.928,-140.489,-0.0915527
4055,363.556,86.9238,-144.813,-44.0259
4056,483.881,-38.2654,-158.673,7.07519
4057,407.739,70.0818,-107.792,-22.2803
4058,434.955,-7.91565,-131.538,44.0222
4059,496.405,-26.4935,-171.413,50.4382
4060,495.264,26.9659,-166.243,26.7773
4061,447.076,-63.7811,-114.803,4.14917
4062,324.872,56.7938,-176.403,48.6841
4063,415.674,16.0291,-70.1514,51.731
4064,494.513,65.6488,-183.427,-44.7436
4065,422.321,29.9762,-150.286,-48.7207
4066,473.871,62.9736,-110.334,14.0039
4067,402.081,-42.8302,-128.752,-16.5564
4068,344.861,-42.3358,-188.08,39.2944
4069,380.792,4.21875,-152.379,23.7708
4070,439.911,-5.25696,-154.396,-27.8101
4071,375.8,-26.911,-106.378,-49.9548
4072,305.249,-45.5164,-185.115,-4.70947
4073,421.771,-88.4674,-151.901,-55.3638
4074,389.172,-5.93262,-197.983,-57.4292
4075,321.454,65.929,-196.138,-28.147
4076,455.328,71.7023,-189.02,44.2456
4077,321.478,-43.2752,-114.88,-9.74121
4078,321.008,-66.72,-61.3074,6.58447
4079,313.123,-3.70789,-167.593,-59.9524
4080,320.435,21.5057,-66.3531,26.7773
4081,358.099,69.3402,-65.0244,-14.6338
4082,493.012,67.5494,-177.894,22.7673
4083,339.337,-64.2206,-189.246,51.6687
4084,496.631,45.1758,-78.2434,-41.8945
4085,336.762,16.1389,-66.2506,-21.9434
4086,445.947,67.3956,-177.1,-58.2202
4087,328.082,39.4464,-111.039,44.6191
4088,475.665,-54.3988,-162.894,-16.9336
4089,414.557,53.6188,-65.1654,-45.2161
4090,428.802,31.2012,-126.595,1.37695
4091,371.796,18.3472,-146.863,-7.34619
4092,469.995,-80.2222,-198.069,-28.9014
4093,325.519,-39.5013,-153.575,35.3577
4094,423.761,57.6947,-94.8718,-38.562
4095,352.368,-28.0042,-157.062,20.3906
4096,437.787,-48.7079,-123.604,-48.7427
4097,405.646,50.2185,-130.97,-52.0422
4098,371.204,-1.53809,-133.738,18.9368
4099,366.138,-39.1113,-190.913,18.3106
4100,307.892,-77.1625,-63.9179,-52.7966
4101,417.877,23.4613,-187.042,-55.8911
4102,394.727,-69.5764,-120.831,42.9712
4103,348.914,-60.9961,-189.144,-42.2534
4104,404.889,88.7146,-170.49,52.2034
4105,377.112,-19.3909,-184.188,33.7061
4106,426.123,88.3685,-162.099,9.73389
4107,300.934,46.2799,-106.433,-34.1052
4108,474.042,-72.6855,-184.363,24.137
4109,375.207,-5.69641,-199.987,59.9963
4110,430.389,77.4261,-154.319,-42.4585
4111,311.914,1.15356,-173.895,40.8106
4112,306.323,53.6408,-118.665,-39.5032
4113,405.969,41.8854,-89.7192,14.5935
4114,430.719,65.5939,-187.584,-58.1909
4115,386.005,-66.9836,-181.598,6.41235
4116,363.415,-8.21228,-101.08,13.3777
4117,390.149,-62.0673,-168.854,-7.5293
4118,333.521,-3.79578,-107.805,-9.93896
4119,466.809,-45.2417,-161.048,-52.5293
4120,402.685,87.4567,-76.3763,-15.509
4121,400.458,-13.244,-75.5688,26.9458
4122,353.394,60.4413,-199.218,56.9421
4123,462.396,-84.7705,-87.7026,44.6191
4124,302.228,0.455933,-68.8824,0.153809
4125,486.566,14.8865,-153.221,44.718
4126,438.159,89.8517,-186.879,-20.8081
4127,470.288,51.7621,-143.458,49.3506
4128,485.822,77.1844,-165.004,-13.7109
4129,300.085,23.5821,-172.878,-59.1687
4130,493.817,28.8336,-199.163,30.6738
4131,402.441,22.6648,-139.164,-40.979
4132,347.955,23.1537,-75.7056,-16.5674
4133,319.592,-58.678,-155.789,13.689
4134,409.582,47.1204,-190.259,37.3498
4135,410.29,-80.2716,-197.103,-28.1616
4136,478.827,-84.5343,-99.0375,-18.2666
4137,475.604,-83.6774,-75.9064,-39.939
4138,482.886,-67.6868,-62.6874,52.2913
4139,309.698,20.7037,-173.524,-38.1262
4140,489.319,-44.6704,-122.604,-4.05396
4141,375.598,69.0161,-122.382,30.0696
4142,444.336,-77.6404,-69.7797,-49.3103
4143,406,1.84021,-61.098,34.0576
4144,436.041,40.5615,-166.098,20.4309
4145,329.01,64.5721,-122.049,22.207
4146,482.764,-81.947,-98.1958,-15.1648
4147,318.976,-49.6527,-111.453,-0.81665
4148,446.289,58.0682,-83.7677,-15.835
4149,372.223,-54.6185,-81.9476,-41.6894
4150,470.19,-44.4452,-70.412,19.1272
4151,407.861,-63.0835,-117.661,48.8965
4152,343.073,-3.63648,-106.941,-54.2725
4153,493.567,63.5614,-171.81,38.5877
4154,386.853,-41.1383,-67.2247,-34.9146
4155,396.344,-51.7841,-96.7432,-9.29443
4156,470.087,58.0682,-126.505,48.3106
4157,458.331,-66.5497,-146.56,-3.39844
4158,346.185,32.3218,-170.247,-23.6719
4159,397.565,-0.609741,-132.162,42.9822
4160,316.754,52.3938,-95.4315,-5.28076
4161,433.765,-35.8814,-168.828,14.2712
4162,419.824,33.1512,-164.419,43.5864
4163,339.117,66.5607,-76.3208,-50.05
4164,343.176,47.6642,-151.251,-37.6355
4165,414.056,-48.1256,-91.4282,-43.114
4166,462.604,43.8959,-80.495,-50.3027
4167,388.049,19.3304,-93.0731,16.6956
4168,405.188,-56.2061,-178.569,-41.7371
4169,445.361,-87.2699,-139.869,48.0798
4170,337.573,-55.0305,-177.557,-55.3821
4171,375.861,-86.7371,-80.2216,-15.835
4172,379.291,-55.1898,-71.5613,14.0478
4173,450.775,14.9359,-194.869,-15.1428
4174,340.979,67.132,-85.5023,-19.5959
4175,423.505,-77.58,-72.0056,-55.8325
4176,387.714,-48.6694,-136.473,20.9546
4177,455.359,-28.526,-194.822,-27.4255
4178,427.271,43.9948,-187.55,26.2244
4179,366.388,-88.1763,-81.6144,54.364
4180,423.389,33.0798,-94.1242,44.8352
4181,411.115,52.5476,-118.336,-40.0415
4182,434.094,4.52087,-62.7344,23.3569
4183,379.364,89.978,-83.6865,13.2788
4184,374.939,1.38428,-182.393,41.1438
4185,422.009,-61.9134,-106.698,-45.9192
4186,307.306,-34.4806,-148.419,-39.8108
4187,401.758,41.3635,-136.802,-24.7046
4188,451.697,61.6772,-158.745,49.9512
4189,368.951,-89.7583,-166.401,-24.6167
4190,325.977,-55.8325,-182.778,-52.7856
4191,362.329,-81.0571,-85.9766,25.6604
4192,408.698,25.9882,-122.703,30.9302
4193,334.808,65.9015,-151.632,12.6599
4194,327.356,70.4718,-167.316,52.0459
4195,404.291,16.6388,-105.194,15.4724
4196,371.686,-34.5575,-78.363,58.3704
4197,429.407,69.1699,-166.773,-21.9251
4198,331.915,-20.1874,-69.3524,14.3958
4199,310.327,-18.1274,-119.857,-3.30689
4200,462.091,-37.2272,-196.898,36.1633
4201,414.52,-16.1115,-128.889,22.1374
4202,368.323,5.39978,-84.5282,41.0889
4203,327.551,8.02551,-69.3353,57.1436
4204,422.07,44.8132,-99.0375,12.8174
4205,328.87,26.12,-170.264,8.72681
4206,498.444,30.8112,-199.299,41.0596
4207,392.554,46.9611,-169.435,35.5078
4208,439.465,-64.9951,-97.5977,16.4429
4209,313.135,-43.3521,-60.8588,-49.9219
4210,442.358,-37.5293,-173.451,-59.6484
4211,356.354,-78.4808,-194.903,-43.678
4212,372.833,65.885,-199.953,9.76685
4213,434.955,-86.5063,-170.836,-38.2178
4214,403.345,22.1539,-82.5842,-2.88208
4215,409.442,-21.9836,-161.937,-15.0147
4216,376.416,71.5869,-90.5524,-34.8816
4217,313.91,-15.6006,-193.053,-22.2034
4218,492.883,-40.5121,-160.617,36.6211
4219,306.763,-61.2543,-170.682,22.76
4220,325.183,-19.649,-93.4149,59.4434
4221,346.539,-40.6714,-105.557,-54.5654
4222,355.652,64.4513,-82.2937,6.23291
4223,392.694,-85.5176,-107.723,21.7603
4224,439.789,-32.981,-174.63,29.2932
4225,331.348,-17.0178,-154.105,20.3687
4226,394.543,19.8688,-65.6738,50.4346
4227,426.086,-23.0383,-188.597,59.9634
4228,311.597,-74.4598,-64.8621,-34.1748
4229,493.762,-52.7179,-134.631,41.6309
4230,395.642,-86.0669,-154.648,-14.1833
4231,405.237,-88.5828,-100.276,56.2061
4232,327.673,-58.5461,-81.8365,29.8096
4233,311.194,-36.1285,-75.7825,-33.3911
4234,353.253,-7.33337,-61.4056,-23.9209
4235,392.902,49.043,-103.686,-34.812
4236,495.795,44.4122,-132.85,46.6296
4237,337.994,-63.3691,-81.3837,-53.9429
4238,494.861,52.4652,-128.983,7.03125
4239,341.272,-60.4852,-176.198,-27.5427
4240,469.421,-39.342,-117.281,-58.7293
4241,430.463,34.1565,-172.968,39.0857
4242,306.165,-87.4457,-193.715,-38.4082
4243,317.01,83.4851,-134.123,-30.5603
4244,372.742,-54.4537,-189.071,53.335
4245,371.857,82.2821,-132.26,48.1641
4246,356.079,67.5275,-127.77,54.7888
4247,326.227,65.083,-175.224,-11.6016
4248,425.629,-3.97705,-179.223,12.03
4249,497.394,36.5625,-183.679,-45.8826
4250,321.698,-0.175781,-101.631,-51.2402
4251,339.484,-75.5804,-161.202,37.4744
4252,368.671,-36.8591,-138.327,11.1694
4253,319.232,-85.2209,-136.84,-8.8623
4254,413.33,-87.7643,-146.598,27.7515
4255,316.791,-89.9286,-160.211,55.6531
4256,488.141,24.5599,-179.027,44.1797
4257,351.495,89.4342,-69.0533,1.77246
4258,399.5,-59.6008,-137.302,33.1238
4259,432.629,51.5918,-149.341,-12.2022
4260,441.04,77.0306,-178.552,-20.8997
4261,335.248,-39.7375,-167.824,-8.07129
4262,431.909,85.3198,-194.185,-21.665
4263,300.915,-87.973,-137.135,-20.3906
4264,480.054,28.9105,-181.193,-6.42334
4265,463.519,46.7358,-153.353,-34.1309
4266,470.483,-34.162,-106.01,-16.0364
4267,400.024,-39.6167,-146.081,-27.334
4268,478.577,-87.3358,-100.815,49.8596
4269,406.28,-59.469,-101.033,1.22315
4270,308.344,11.1456,-152.366,-7.30591
4271,497.778,64.1492,-195.108,19.3945
4272,355.707,-2.6532,-123.343,-30.1868
4273,335.461,38.0621,-143.962,-36.0242
4274,396.808,-46.7029,-106.16,-35.6799
4275,476.471,-38.205,-142.095,-1.91528
4276,301.251,1.1261,-129.291,-10.0818
4277,349.951,32.9755,-175.421,-56.5283
4278,470.41,19.693,-196.112,-49.2517
4279,357.831,-84.7485,-86.3611,47.8894
4280,400.708,-76.2396,-96.2262,-3.75366
4281,300.586,-71.3617,-111.398,-32.5854
